code,name
1,COFRE CENTRAL - 1
2,B. BRASIL EMPRESA - 2
3,B. BRASIL COJUNTA - 3
4,B. BRASIL COJ  APLIC - 4
5,CAIXA DO DIA - 5
6,SICOOB - 6
7,SICOOB APLIC - 7
8,CARTAO\ BOLETO|DEP - 8
9,SICOOB POUPANÇA - 9
10,SICOOB JURITICA - 10
11,ITAU - 11
