code,branch_code,supplier_code,issue_date,total_cost,total_discount,total_fees,total_amount
4259,1,17,2014-07-31,0,0,0,243.900000
4260,1,17,2014-07-31,0,0,0,10.800000
4262,1,53,2014-07-31,0,0,0,10.800000
4263,1,17,2014-07-31,0,0,0,166.500000
4264,1,17,2014-07-31,0,0,0,13.500000
4269,1,376,2014-08-01,0,0,0,147.130000
4271,1,17,2014-08-01,0,0,0,9.000000
4272,1,17,2014-08-01,0,0,0,28.800000
4273,1,17,2014-08-01,0,0,0,4.680000
4274,1,17,2014-08-01,0,0,0,32.400000
4275,1,17,2014-08-01,0,0,0,10.800000
4276,1,17,2014-08-01,0,0,0,54.000000
4277,1,17,2014-08-01,0,0,0,3.150000
4278,1,17,2014-08-01,0,0,0,27.000000
4279,1,17,2014-08-02,0,0,0,0.900000
4280,1,17,2014-08-02,0,0,0,140.400000
4281,1,17,2014-08-02,0,0,0,99.000000
4282,1,17,2014-08-02,0,0,0,25.200000
4283,1,17,2014-08-02,0,0,0,11.700000
4284,1,17,2014-08-02,0,0,0,169.200000
4285,1,17,2014-08-02,0,0,0,13.500000
4286,1,17,2014-08-04,0,0,0,25.200000
4288,1,17,2014-08-04,0,0,0,5.850000
4289,1,17,2014-08-04,0,0,0,44.550000
4290,1,17,2014-08-04,0,0,0,2.340000
4292,1,17,2014-08-04,0,0,0,63.000000
4293,1,53,2014-08-04,0,0,0,99.000000
4294,1,91,2014-08-04,0,0,0,11.880000
4296,1,17,2014-08-04,0,0,0,13.500000
4297,1,53,2014-08-04,0,0,0,35.100000
4298,1,91,2014-08-05,0,0,0,49.680000
4299,1,334,2014-08-05,0,0,0,47.000000
4300,1,17,2014-08-05,0,0,0,1.080000
4301,1,17,2014-08-05,0,0,0,9.450000
4302,1,34,2014-08-05,0,0,0,22.000000
4303,1,17,2014-08-05,0,0,0,51.300000
4304,1,17,2014-08-05,0,0,0,113.400000
4305,1,17,2014-08-06,0,0,0,50.400000
4306,1,338,2014-08-06,0,0,0,865.080000
4307,1,17,2014-08-06,0,0,0,12.150000
4308,1,17,2014-08-06,0,0,0,52.200000
4309,1,132,2014-08-06,0,0,0,247.140000
4310,1,17,2014-08-06,0,0,0,49.500000
4311,1,35,2014-08-06,0,0,0,8.400000
4312,1,365,2014-08-06,0,0,0,106.080000
4313,1,76,2014-08-06,0,0,0,32.300000
4314,1,91,2014-08-06,0,0,0,21.100000
4315,1,17,2014-08-07,0,0,0,90.000000
4316,1,17,2014-08-07,0,0,0,2.250000
4317,1,17,2014-08-07,0,0,0,1.350000
4318,1,17,2014-08-07,0,0,0,10.800000
4319,1,17,2014-08-07,0,0,0,24.750000
4320,1,17,2014-08-07,0,0,0,52.200000
4321,1,17,2014-08-07,0,0,0,4.950000
4322,1,374,2014-08-07,0,0,0,410.000000
4323,1,316,2014-08-07,0,0,0,2196.770000
4324,1,17,2014-08-07,0,0,0,58.500000
4325,1,17,2014-08-08,0,0,0,0.900000
4326,1,378,2014-08-08,0,0,0,1151.460000
4327,1,17,2014-08-08,0,0,0,5.760000
4328,1,91,2014-08-08,0,0,0,3.600000
4329,1,17,2014-08-08,0,0,0,81.000000
4330,1,17,2014-08-08,0,0,0,11.700000
4331,1,17,2014-08-08,0,0,0,14.400000
4332,1,17,2014-08-08,0,0,0,9.900000
4333,1,17,2014-08-08,0,0,0,50.850000
4334,1,17,2014-08-08,0,0,0,6.300000
4335,1,17,2014-08-08,0,0,0,13.050000
4336,1,53,2014-08-08,0,0,0,79.200000
4337,1,53,2014-08-09,0,0,0,23.400000
4338,1,53,2014-08-09,0,0,0,2.720000
4339,1,17,2014-08-09,0,0,0,8.280000
4340,1,152,2014-08-09,0,0,0,546.600000
4341,1,17,2014-08-09,0,0,0,27.000000
4342,1,375,2014-08-09,0,0,0,167.040000
4343,1,17,2014-08-09,0,0,0,10.800000
4344,1,76,2014-08-11,0,0,0,12.220000
