code,name
1,PROPRIA - 1
2,C CREDITO VISA - 2
3,C DEBITO VISA - 3
4,C CREDITO MASTER CARD - 4
5,C DEBITO MASTER CARD - 5
6,BOLETO BANCARIO - 6
7,CHEQUE DEVOLVIDO - 7
8,CARTÃO SYSPROCARD - 8
9,DEPOSITO C/C - 9
10,ELO CREDITO - 10
11,ELO DEBITO - 11
12,CHEQUE - 12
13,CARTEIRA - 13
14,SPC - 14
15,COBRADOR - 15
