code,name
1,CAIXA CHEQUE - 1
2,CAIXA - 2
3,BANCO ITAU - 3
4,BANCO CEF - 4
5,BANCO BRADESCO - 5
6,INVEST BRADESCO - 6
7,CARTAO - 7
8,CDB BRADESCO - 8
9,RENDA FIXA SICOOB - 9
10,SICOOB - 10
11,RECURSOS RETIDOS - 11
12,SICOOB 2 - 12
