code,name
045-001,LANCHES
046-001,BROWNIE
047-001,BEBIDAS QUENTES
048-001,GRANDE
045-002,CREPES
046-002,TOSTEX
047-002,BEBIDAS FRIAS
048-002,PEQUENO
045-003,PAO NA CHAPA
046-003,OUTRAS
047-003,FRAPES
045-004,TAPIOCA
046-004,ACAI
047-004,MILK SHAKE
045-005,RAP10
046-005,PICOLE
047-005,VITAMINAS
045-006,CARDAPIO LIGHT
047-006,SUCOS
045-007,COMBOS
045-008,CROC IN BOX
045-009,CREPE FRANCES
